Summary_file = p12-97.sum
Title = south plots
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1-24)(1),no3(1-24)(2),no3(1-24)(3),no3(1-24)(4),no3(1-24)(5),no3(1-24)(6),no3(1-24)(7),no3(1-24)(8),no3(1-24)(9),no3(1-24)(10),no3(1-24)(11),no3(1-24)(12),no3(1-24)(13),no3(1-24)(14),no3(1-24)(15),no3(1-24)(16),no3(1-24)(17),no3(1-24)(18),no3(1-24)(19),no3(1-24)(20),no3(1-24)(21),no3(1-24)(22),no3(1-24)(23),no3(1-24)(24),nh4(1-8)(1),nh4(1-8)(2),nh4(1-8)(3),nh4(1-8)(4),nh4(1-8)(5),nh4(1-8)(6),nh4(1-8)(7),nh4(1-8)(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
1998,12,339,5,4.000000,0.060262,0.073742,0.165186,0.197469,0.211418,0.222853,0.234006,0.257411,0.228261,0.222910,0.255038,0.290665,0.316743,0.331522,0.334269,0.335488,0.335408,0.326079,0.313608,0.302009,0.303423,0.302733,0.296996,0.307825,0.313312,0.313442,0.313560,0.313617,0.078377,0.139816,0.493563,0.716951,0.385352,0.058984,0.050482,0.045381,0.050378,0.002735,0.002582,0.005094,0.583390,1.036901,1.281759,1.390009,1.466933,1.506183,1.530133,1.516475,1.134999,2.240514,3.371618,3.022296,0.035313,0.065713,0.143976,0.450695,0.842951,0.027086,0.025594,0.016718,1.873043,0.150267,1.565734,0.049295,50.382854,153.466599,280.143646,1.898284,0.123735,1.578531,0.036339,62.083145,116.262535,2.600000,8.035061,18.339355,1793.816512,9.149242,0.000000,2.344216,87.865814,0.000000,-0.098205,-0.041328,0.265192,74.400002,45.696022,22.674294,23.021729,20.174513,-0.071432,0.000000,5.227864,32.328384,1.662514,8946.819336,0.044818,0.105829,-0.000031,0.000000,196.961380,10.873167,8704.993164,0.311389,5.299786,1.860601,227.088898,0.044704,0.000000,7.764502,?,0.000000,0.000000,0.000000,0.000000,69.913559,24.687012,5.362144,1.557158,0.976681,3.536679,135.459213,1349.836182,9.076743,2.430266,0.215732,0.147136,-1.440894
1998,12,344,10,4.000000,0.058590,0.067772,0.138069,0.191019,0.210262,0.222720,0.233728,0.256380,0.229035,0.222938,0.255219,0.291463,0.316348,0.331070,0.333830,0.335075,0.335047,0.325765,0.313357,0.301789,0.303205,0.302524,0.296874,0.307724,0.313226,0.313360,0.313481,0.313538,0.097141,0.163864,0.536861,0.830230,0.439996,0.063368,0.053671,0.049169,0.052694,0.003200,0.003026,0.006229,0.585262,1.036665,1.280829,1.388304,1.465391,1.504954,1.528768,1.514159,1.132160,2.234173,3.360626,3.011166,0.040381,0.063992,0.100025,0.481907,0.980654,0.031058,0.029284,0.017715,2.131460,0.160247,1.698017,0.055801,49.414482,153.475555,280.064178,2.158295,0.131898,1.712659,0.040870,61.100868,116.267250,0.000000,0.000000,1.006191,1792.115645,0.978842,0.000000,0.722128,34.479050,0.000000,-0.010444,-0.018817,0.062115,74.400002,46.674862,23.653135,23.021729,20.164162,-0.090737,0.000000,5.949993,32.514294,1.801366,8945.576172,0.013679,0.106042,-0.000037,0.000000,196.000275,10.694452,8704.563477,0.096827,1.800670,1.860601,227.088898,0.044704,0.000000,7.899896,?,0.000000,0.000000,0.000000,0.000000,71.178650,25.093761,5.397262,1.774761,1.013190,3.423440,134.513718,1349.702759,10.865805,2.790142,0.229633,0.153380,-1.598570
1998,12,345,11,4.000000,0.058817,0.067739,0.133004,0.189756,0.210042,0.222694,0.233672,0.256194,0.229176,0.222944,0.255258,0.291609,0.316276,0.330985,0.333746,0.334996,0.334978,0.325704,0.313308,0.301745,0.303162,0.302483,0.296850,0.307704,0.313208,0.313344,0.313465,0.313523,0.101679,0.170546,0.545852,0.980507,0.531143,0.039113,0.030608,0.034767,0.038333,0.003409,0.003305,0.006985,0.585762,1.036745,1.280791,1.388089,1.465193,1.504811,1.528584,1.513762,1.131622,2.232949,3.358440,3.008940,0.040981,0.063472,0.093565,0.430985,0.861624,0.000000,0.000000,0.000000,2.368840,0.108769,1.490627,0.001094,49.244289,153.477692,280.049072,2.384144,0.091813,1.490627,0.000711,60.927879,116.268272,0.000000,0.000000,0.186916,1791.802223,0.172258,0.000000,0.141212,10.021972,0.000000,-0.002034,-0.004054,0.011288,74.400002,46.847118,23.825394,23.021729,20.162148,-0.094886,0.000000,6.091205,32.685352,1.539242,8959.732422,0.002668,0.106088,-0.000038,0.000000,196.574966,24.420115,8704.512695,0.019380,-0.069012,35.063980,10055.554688,0.992987,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,71.289818,25.041731,5.341993,1.975632,0.916211,7.677520,134.589066,1349.691162,12.918023,3.371662,0.130989,0.111509,-1.628616
1998,12,350,16,4.000000,0.322344,0.323346,0.324331,0.327148,0.313392,0.284001,0.282975,0.307000,0.271587,0.223248,0.255467,0.292275,0.315945,0.330584,0.333347,0.334614,0.334642,0.325407,0.313068,0.301532,0.302949,0.302279,0.296726,0.307603,0.313122,0.313262,0.313387,0.313446,0.008832,0.017391,0.024227,0.035724,0.357224,0.443744,0.146730,0.049388,0.029888,0.004343,0.004360,0.007484,0.588612,1.037556,1.280996,1.387556,1.464682,1.504549,1.528063,1.512084,1.129091,2.227076,3.347628,2.997860,0.036770,0.075792,0.110304,0.186915,0.194930,0.000000,0.000000,0.000000,0.887142,0.232529,0.604711,0.000101,76.322258,169.931778,279.976898,0.960507,0.156984,0.604711,0.000101,90.471016,130.236282,46.200001,0.000000,2.027528,1834.621488,2.690142,0.000000,0.690653,36.943951,0.000000,13.966661,-0.021668,0.051571,120.599991,49.537258,26.515533,23.021729,36.594105,-0.117009,0.000000,6.781859,31.254091,0.651250,8960.454102,0.013013,0.408272,-0.000050,0.000000,201.275635,22.826244,8704.447266,0.122552,1.554603,34.207047,9817.870117,0.992128,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,73.276497,24.938801,5.105073,0.205249,0.474758,7.171186,136.814926,1349.814209,0.272996,1.519820,0.518525,0.073367,-1.771894
1998,12,365,31,4.000000,0.279660,0.280131,0.280616,0.282158,0.274271,0.258094,0.259712,0.280458,0.280299,0.253433,0.256399,0.293771,0.315167,0.329571,0.332306,0.333605,0.333743,0.324605,0.312405,0.300931,0.302340,0.301692,0.296344,0.307314,0.312871,0.313023,0.313158,0.313222,0.018841,0.037443,0.050743,0.070607,0.079892,0.036705,0.027051,0.021510,0.025816,0.015534,0.003966,0.006586,0.595071,1.038963,1.280927,1.387822,1.464969,1.505104,1.527860,1.508624,1.122864,2.212216,3.317919,2.966771,0.032861,0.068704,0.105861,0.195490,0.294141,0.000911,0.000272,0.000013,0.294231,0.091894,0.697968,0.000821,67.478012,172.388306,279.802887,0.307757,0.076385,0.698104,0.000683,80.463608,133.762817,8.400000,1.394193,14.490572,1826.245902,13.285509,0.000000,1.927715,106.964996,0.000000,4.853039,-0.063085,0.117020,129.000000,64.385078,39.801037,24.584036,39.007248,-0.177169,0.000000,8.709576,30.317017,0.745820,8962.390625,0.036014,0.429908,-0.000030,0.000000,206.825867,20.621822,8703.879883,0.267289,9.450731,31.934723,9185.666992,0.989292,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,82.119255,25.812893,4.844421,0.204265,0.500963,6.920053,138.355362,1349.871826,0.625595,0.388386,0.104158,0.061402,-2.146527
1999,1,15,15,4.000000,0.252044,0.252406,0.252985,0.255659,0.255540,0.250705,0.252975,0.273244,0.274562,0.264257,0.259041,0.294745,0.314589,0.328764,0.331446,0.332759,0.332981,0.323913,0.311819,0.300387,0.301783,0.301154,0.295977,0.307036,0.312625,0.312792,0.312937,0.313005,0.023597,0.044808,0.067796,0.173609,0.159622,0.041981,0.032797,0.030584,0.054103,0.025435,0.005951,0.012814,0.603455,1.042971,1.283419,1.391317,1.468515,1.507948,1.529940,1.508788,1.118974,2.201493,3.291851,2.937663,0.038233,0.082419,0.126133,0.189229,0.467007,0.013900,0.008435,0.006533,0.511413,0.145894,0.916921,0.024039,63.306381,172.561691,279.812836,0.527812,0.126520,0.921139,0.019622,75.955116,134.008881,15.000000,2.707128,18.531961,1820.600878,16.029882,0.000000,1.733797,119.750313,0.000000,0.520880,0.072048,0.079004,144.000000,83.296341,55.830925,27.465418,39.508686,-0.090142,0.000000,10.443375,30.434629,0.987479,8963.663086,0.031995,0.431487,0.000122,0.000000,211.429398,17.822144,8702.990234,0.242260,12.157347,29.518837,8510.485352,0.985117,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,92.202751,27.642712,4.872779,0.363017,0.591683,6.103553,139.916367,1349.931641,1.697656,0.832860,0.129645,0.131367,-2.460625
1999,1,30,30,4.000000,0.281450,0.281939,0.282442,0.284028,0.275858,0.259028,0.262735,0.286932,0.287912,0.290598,0.280245,0.295508,0.314132,0.328096,0.330720,0.332036,0.332326,0.323311,0.311300,0.299898,0.301277,0.300664,0.295636,0.306797,0.312374,0.312562,0.312721,0.312795,0.021794,0.041031,0.058052,0.083034,0.130060,0.051547,0.032761,0.068861,0.088205,0.024631,0.010585,0.031921,0.611568,1.047358,1.286511,1.395420,1.472696,1.511427,1.532588,1.511225,1.117103,2.194499,3.269753,2.911057,0.035271,0.075377,0.121262,0.228897,0.447036,0.000000,0.001587,0.021253,0.385518,0.219751,0.907843,0.044204,67.828720,184.297531,281.715637,0.401899,0.198077,0.908637,0.043008,80.965469,143.136292,36.799999,4.613641,18.756203,1837.250471,13.899822,0.000000,1.565162,102.904709,0.000000,14.217562,1.638391,0.055061,180.800003,101.881554,69.730743,32.150803,53.733040,1.866425,0.000000,12.008534,30.269102,1.001428,8964.500977,0.028547,0.478051,0.000987,0.000000,215.568619,15.448770,8702.212891,0.226612,11.466704,27.229189,7867.650879,0.979624,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,101.493484,29.491571,4.836651,0.247264,0.609819,5.504983,141.503433,1350.022949,0.730862,0.628632,0.124690,0.204241,-2.731278
1999,2,35,4,4.000000,0.242663,0.243124,0.244033,0.248119,0.250112,0.248685,0.256326,0.280132,0.280582,0.290356,0.291348,0.296031,0.314007,0.327898,0.330501,0.331817,0.332127,0.323127,0.311140,0.299745,0.301119,0.300511,0.295529,0.306727,0.312291,0.312485,0.312650,0.312726,0.034449,0.079051,0.129474,0.217106,0.183233,0.038073,0.029253,0.064572,0.081315,0.023346,0.011351,0.040693,0.613951,1.048595,1.287394,1.396671,1.474004,1.512528,1.533421,1.512020,1.116833,2.192872,3.263252,2.902754,0.023272,0.050822,0.084819,0.184018,0.461184,0.011708,0.009575,0.025624,0.681386,0.204161,0.815823,0.061187,62.076870,182.939056,282.822296,0.696012,0.183859,0.820611,0.056399,74.893173,140.987976,0.000000,1.542667,5.929039,1830.773256,4.425757,0.000000,0.487733,30.842813,0.000000,-0.034521,1.281487,0.014508,180.800003,107.871040,74.156502,33.714527,53.670891,2.987261,0.000000,12.496268,30.516973,0.926822,8964.667969,0.008829,0.478269,0.001381,0.000000,216.584564,14.672302,8701.968750,0.068812,3.903479,26.514997,7666.543945,0.977517,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,104.548721,30.163347,4.853463,0.521158,0.496659,5.217615,141.948227,1350.055664,2.187523,0.976806,0.114123,0.193205,-2.812922
1999,2,50,19,4.000000,0.069925,0.150411,0.184750,0.191996,0.186435,0.234401,0.243729,0.267968,0.271296,0.290695,0.299802,0.300032,0.313908,0.327379,0.329904,0.331217,0.331579,0.322618,0.310694,0.299318,0.300674,0.300081,0.295229,0.306533,0.312057,0.312261,0.312438,0.312520,0.000000,0.016449,0.043957,0.366856,0.471165,0.077701,0.060892,0.077019,0.093889,0.024082,0.011417,0.073040,0.622063,1.053094,1.290830,1.401141,1.478610,1.516472,1.536514,1.514884,1.117295,2.190319,3.246122,2.879164,0.000000,0.029975,0.091597,0.165267,0.554288,0.059947,0.042376,0.038203,0.976128,0.261591,0.901074,0.116614,50.651226,179.983200,284.224854,1.006574,0.225436,0.922262,0.095426,62.837673,137.816559,5.400000,9.413213,18.125198,1816.458446,8.115328,0.000000,1.369963,86.483368,0.000000,-0.174477,1.546326,0.034876,186.199997,126.216103,82.271843,43.944248,53.507301,4.423923,0.000000,13.866230,30.795013,1.068636,8962.665039,0.024628,0.478685,0.001624,0.000000,217.558960,12.254004,8700.987305,0.196811,10.519425,25.038528,7249.905762,0.972427,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,112.232788,32.199432,4.998778,0.584317,0.471602,4.244024,142.017380,1350.010742,4.776879,3.369649,0.249835,0.230716,-3.012156
1999,3,65,6,4.000000,0.147131,0.186070,0.200188,0.210978,0.216310,0.220458,0.230777,0.257451,0.265944,0.288309,0.299313,0.303132,0.314341,0.327015,0.329393,0.330689,0.331095,0.322164,0.310292,0.298929,0.300269,0.299688,0.294956,0.306332,0.311856,0.312057,0.312238,0.312322,0.008784,0.035849,0.060098,0.086820,0.122774,0.152629,0.119618,0.122247,0.143351,0.026256,0.012906,0.108820,0.630479,1.057704,1.294413,1.405759,1.483416,1.520663,1.539867,1.517939,1.119256,2.190739,3.232236,2.857337,0.015634,0.065745,0.125578,0.240756,0.519712,0.086383,0.057457,0.041101,0.466954,0.417925,1.053808,0.139601,53.308304,176.307724,284.707581,0.526763,0.351663,1.082536,0.110637,64.847176,134.837524,23.000002,16.251587,23.201645,1814.704444,7.247929,0.000000,1.243153,79.152733,0.000000,-0.044987,0.549051,0.025279,209.199997,149.727295,89.519768,60.207539,53.466930,4.931468,0.000000,15.109381,30.391195,1.245732,8963.753906,0.022124,0.480244,0.001291,0.000000,220.629288,11.166449,8700.324219,0.181511,11.065390,22.787615,6612.403809,0.962304,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,120.428612,34.134083,5.222410,0.232476,0.620950,4.221050,144.004211,1350.153809,1.028777,0.756778,0.518326,0.359351,-3.119509
1999,3,80,21,4.000000,0.262184,0.262201,0.261615,0.254855,0.199596,0.216951,0.226531,0.253593,0.264036,0.287004,0.298613,0.304318,0.314939,0.326819,0.328971,0.330227,0.330663,0.321756,0.309927,0.298575,0.299898,0.299330,0.294706,0.306130,0.311673,0.311873,0.312054,0.312139,0.011559,0.022733,0.035190,0.059464,0.103036,0.178202,0.135627,0.125052,0.135748,0.022166,0.010654,0.147907,0.639119,1.062679,1.298359,1.410684,1.488550,1.525207,1.543584,1.521320,1.122225,2.193994,3.221339,2.837307,0.029799,0.058681,0.090938,0.164462,0.358632,0.095309,0.060765,0.038065,0.410184,0.423920,0.797821,0.143483,56.024208,174.879868,284.870453,0.477998,0.350780,0.828203,0.113100,67.350739,133.692062,12.800000,7.022153,12.633523,1815.040673,5.401662,0.000000,1.134296,67.203323,0.000000,-0.015762,0.195239,0.019834,222.000000,161.057129,94.921432,66.135696,53.451805,5.113954,0.000000,16.243677,30.309122,0.995299,8964.450195,0.019996,0.482622,0.000490,0.000000,223.231369,10.256549,8699.657227,0.168942,9.962873,20.800467,6047.246582,0.950236,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,127.390251,36.094997,5.499276,0.163291,0.463424,4.213370,146.049454,1350.294922,0.583309,0.688293,0.598715,0.342752,-3.164084
1999,3,83,24,4.000000,0.249016,0.249297,0.249680,0.251285,0.248591,0.223277,0.226432,0.253461,0.264026,0.286935,0.298510,0.304436,0.315048,0.326796,0.328897,0.330141,0.330583,0.321679,0.309858,0.298508,0.299828,0.299261,0.294659,0.306089,0.311639,0.311838,0.312019,0.312104,0.007686,0.015144,0.023580,0.042044,0.087331,0.170572,0.130768,0.115415,0.125536,0.019323,0.009385,0.154812,0.640528,1.063424,1.298940,1.411483,1.489418,1.525984,1.544214,1.521896,1.122748,2.194834,3.219443,2.833530,0.026002,0.051237,0.079705,0.142211,0.333349,0.090329,0.055899,0.038614,0.346357,0.395734,0.722833,0.141581,59.755085,174.831100,284.886414,0.411741,0.325658,0.750782,0.113632,71.076675,133.658508,5.800000,0.480529,2.244086,1818.527057,1.787076,0.000000,0.215336,11.447471,0.000000,-0.002035,0.020066,0.003661,227.800003,163.155350,96.708511,66.446846,53.450184,5.133557,0.000000,16.459015,30.209511,0.919071,8964.517578,0.003775,0.483135,0.000271,0.000000,223.687973,10.130284,8699.570312,0.031933,1.806387,20.430428,5941.759277,0.947586,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,128.720825,36.401314,5.544932,0.117564,0.410271,4.213011,146.390060,1350.328613,0.418291,0.468403,0.577518,0.316980,-3.168821
1999,4,98,8,4.000000,0.304358,0.305150,0.305956,0.308470,0.297130,0.270044,0.271746,0.296461,0.296843,0.321705,0.328885,0.332381,0.343271,0.352999,0.353195,0.353387,0.352850,0.342878,0.328239,0.314323,0.310821,0.301989,0.294470,0.305885,0.311473,0.311673,0.311853,0.311938,0.003921,0.007691,0.012040,0.021266,0.041436,0.188559,0.224449,0.266883,0.373790,0.271367,0.060615,0.126640,0.459615,0.918021,1.258644,1.447375,1.554259,1.600236,1.619103,1.596678,1.166767,2.222234,3.212131,2.815805,0.018345,0.035936,0.056064,0.098491,0.149477,0.091865,0.047736,0.031927,0.274913,1.166796,0.450178,0.118104,72.320374,198.576660,309.257629,0.387138,1.024264,0.474046,0.094236,85.907661,152.100906,104.299995,0.040209,16.793009,1901.371285,17.555521,2.804942,1.025699,49.881245,0.000000,71.126869,45.348595,20.072937,332.100037,180.780350,114.264015,66.516319,124.754852,52.692646,0.000000,17.484715,30.834856,0.627074,8974.444336,0.017891,0.944710,0.085806,0.000000,225.482758,18.280989,8699.218750,0.275925,5.930365,17.096725,4479.587891,0.885604,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,133.345871,37.210373,5.681398,0.058730,0.258662,11.219805,147.309204,1350.431030,0.172350,0.185940,0.825951,0.839477,35.746544
1999,4,113,23,4.000000,0.067525,0.132519,0.190651,0.212506,0.228337,0.243138,0.252368,0.280260,0.290043,0.314353,0.321349,0.323928,0.335994,0.345704,0.346275,0.346721,0.345796,0.335775,0.321676,0.308939,0.310014,0.308905,0.301702,0.312155,0.317320,0.317545,0.317539,0.315992,0.016009,0.052281,0.110747,0.175667,0.197403,0.085560,0.064800,0.064262,0.138664,0.254130,0.005964,0.139919,0.403532,0.813899,1.142307,1.340508,1.455566,1.502716,1.522757,1.511223,1.132614,2.213933,3.250776,2.855693,0.006102,0.024287,0.085474,0.215774,0.437452,0.074740,0.053145,0.041761,0.637667,0.524838,0.843829,0.140196,55.415192,191.774796,302.515076,0.670067,0.489456,0.870402,0.113623,68.033600,147.021439,1.200000,1.816996,19.284645,1882.788291,16.499201,0.000000,1.323210,53.747169,0.000000,0.066634,8.525405,15.945462,333.300049,199.240173,130.763184,68.476952,124.629356,59.139954,0.000000,18.807924,29.862194,1.033325,8972.729492,0.022861,0.944780,0.100006,0.000000,225.773270,17.291901,8698.768555,0.795834,4.640697,16.358162,4299.753906,0.875446,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,136.612228,38.021278,5.870932,0.420505,0.477454,10.800003,147.337448,1350.461426,2.066608,1.152701,0.256766,0.318720,45.365746
1999,5,128,8,4.000000,0.059215,0.068216,0.131281,0.186691,0.209270,0.236974,0.246491,0.276578,0.287736,0.310942,0.318617,0.321691,0.333483,0.343160,0.343693,0.343955,0.342939,0.332829,0.319162,0.306782,0.307918,0.306892,0.300211,0.310766,0.316010,0.316148,0.316278,0.316340,0.034241,0.058235,0.191998,0.330726,0.276150,0.093929,0.069887,0.060787,0.070628,0.052287,0.007159,0.160676,0.389024,0.778688,1.096466,1.291762,1.409048,1.457579,1.480069,1.469383,1.101862,2.154859,3.179462,2.802330,0.019132,0.034668,0.068766,0.268015,0.459191,0.079907,0.059288,0.047642,0.985279,0.257169,0.929679,0.180095,50.464199,189.517319,300.267151,1.020223,0.218645,0.959323,0.150352,62.788757,145.331039,0.600000,2.623883,6.609274,1866.429025,3.773764,0.000000,10.602516,40.855766,0.000000,-0.164436,1.520344,3.874345,333.900055,205.596909,134.536926,71.059921,124.471565,60.591679,0.000000,29.410444,29.192875,1.160660,8970.055664,0.180321,0.945771,0.102414,0.000000,224.794952,16.615599,8698.292969,0.691010,2.163993,16.358162,4299.753906,0.875446,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,137.626205,38.545528,6.026443,0.707250,0.543645,10.469766,146.728043,1350.402832,4.428778,1.759452,0.283527,0.163640,47.789143
1999,5,139,19,4.000000,0.140447,0.194286,0.207619,0.216385,0.212372,0.233867,0.243805,0.274669,0.286167,0.309022,0.317015,0.320477,0.332343,0.341958,0.342470,0.342627,0.341488,0.331541,0.318006,0.305745,0.306934,0.305965,0.299494,0.310113,0.315408,0.315546,0.315674,0.315735,0.000324,0.001838,0.003127,0.005811,0.180920,0.075434,0.055382,0.048275,0.055342,0.031478,0.005010,0.177280,0.383814,0.761240,1.072408,1.265854,1.384480,1.435210,1.459035,1.447828,1.084786,2.122040,3.135282,2.766381,0.003635,0.020512,0.034530,0.062856,0.232282,0.084205,0.062241,0.049699,0.267454,0.192982,0.438020,0.198362,54.767506,188.278534,299.151215,0.295145,0.162786,0.469140,0.167193,66.957771,144.386734,11.500000,2.024930,7.261194,1864.959225,5.685901,0.000000,5.160677,23.918518,0.000000,-0.077092,0.648402,1.788647,345.400085,213.406128,140.222824,73.183266,124.396332,61.218040,0.000000,34.571121,27.985973,0.689466,8968.184570,0.085982,0.946717,0.102030,0.000000,225.302017,16.144430,8698.063477,0.426271,1.749380,16.036106,4221.088379,0.870719,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,138.554901,38.902153,6.133749,0.071407,0.198960,10.215280,147.291077,1350.449341,0.067141,1.135870,0.227158,0.128928,48.932388
1999,5,140,20,5.000000,0.093638,0.181428,0.200885,0.211611,0.211067,0.233522,0.243537,0.274465,0.286016,0.308862,0.316884,0.320378,0.332253,0.341861,0.342371,0.342521,0.341380,0.331435,0.317915,0.305666,0.306861,0.305900,0.299436,0.310060,0.315360,0.315499,0.315627,0.315688,0.000000,0.002297,0.004606,0.008482,0.126928,0.080476,0.059335,0.051495,0.059701,0.033086,0.005276,0.178790,0.383476,0.759875,1.070479,1.263775,1.382566,1.433428,1.457391,1.446142,1.083413,2.119408,3.131535,2.763252,0.000000,0.020676,0.041122,0.074525,0.183576,0.084326,0.062468,0.049839,0.222789,0.206255,0.404225,0.199652,53.946846,188.163315,299.061127,0.252457,0.173949,0.435459,0.168185,66.123711,144.298035,0.100000,0.230372,0.843374,1863.666915,0.667263,0.000000,0.402695,2.465619,0.000000,-0.006166,0.048186,0.139501,0.100000,0.989628,0.667263,0.322365,-0.006043,0.046271,0.000000,0.402695,27.920012,0.657312,8968.182617,0.006650,0.000075,-0.000055,0.000000,225.427673,16.128490,8698.048828,0.036059,0.244820,15.964744,4203.634277,0.869645,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,138.722229,38.938488,6.142882,0.057694,0.197515,10.215114,147.398346,1350.457886,0.100206,0.801820,0.243640,0.139156,0.088064
1999,6,155,4,5.000000,0.274589,0.275022,0.275494,0.277121,0.270788,0.258582,0.259026,0.277163,0.285106,0.307292,0.315462,0.319173,0.330992,0.340611,0.341077,0.341137,0.340058,0.330078,0.316755,0.304678,0.305985,0.305148,0.298677,0.309375,0.314738,0.314882,0.315015,0.315079,0.005594,0.008985,0.018120,0.037075,0.075677,0.132023,0.116865,0.095988,0.114410,0.061720,0.005001,0.202295,0.380282,0.742519,1.045233,1.236562,1.358015,1.410851,1.436568,1.424570,1.065250,2.084271,3.079876,2.718763,0.005790,0.013418,0.058478,0.130833,0.169834,0.081836,0.060306,0.047617,0.277474,0.391483,0.460189,0.197707,66.885193,189.389404,297.916870,0.335907,0.330550,0.490342,0.167554,79.836502,144.891891,28.450001,1.623112,12.408825,1873.287854,12.383412,0.000000,5.144818,26.038042,0.000000,2.059333,0.603336,1.779993,28.550003,14.673787,13.050676,1.623112,2.099660,0.647607,0.000000,5.547511,27.695585,0.713704,8968.781250,0.084112,0.009828,-0.000869,0.000000,226.094620,16.504911,8697.771484,0.503108,3.566249,1.001039,214.934845,0.097574,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,141.165039,39.479282,6.270200,0.095000,0.265130,10.493317,147.980713,1350.520020,0.334462,0.372626,0.451169,0.267527,1.198846
1999,6,166,15,5.000000,0.328059,0.328967,0.329855,0.332399,0.317932,0.288845,0.279162,0.292008,0.289764,0.310304,0.317560,0.320086,0.330782,0.340053,0.340361,0.340356,0.339274,0.329294,0.316096,0.304123,0.305485,0.304701,0.298258,0.308982,0.314373,0.314516,0.314650,0.314715,0.004555,0.012584,0.033988,0.121334,0.273645,0.240610,0.187847,0.153139,0.184388,0.097776,0.002870,0.216197,0.379589,0.732769,1.030528,1.220824,1.343893,1.398369,1.425122,1.412325,1.054308,2.062494,3.047705,2.689666,0.001562,0.003964,0.039834,0.178110,0.265100,0.090481,0.055226,0.044567,0.686716,0.624585,0.579051,0.188143,77.552444,194.398422,298.012421,0.780640,0.529226,0.606664,0.160530,91.510567,148.684326,30.699999,0.000000,15.209888,1887.093074,13.903818,0.000000,2.990847,14.517140,0.000000,4.287974,0.996536,1.039029,59.250000,28.577604,26.954496,1.623112,8.228493,1.767407,0.000000,8.538359,28.051353,0.825180,8968.520508,0.048105,0.052193,-0.000608,0.000000,225.874908,16.193678,8697.574219,0.332047,1.138625,0.880809,193.653809,0.088685,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,141.807816,39.685936,6.322278,0.263676,0.311837,10.335815,147.839615,1350.518921,0.912562,1.147602,0.672894,0.424227,1.947420
