APSIM output file, version = 5.4
Title = bambatsi Sample Simulation
           date            day           year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     02/12/1989            336           1989          0.610          406.6       2896.831         8003.7          2.766          0.347          1.000          0.930          1.000          1.000          1.000
     03/12/1989            337           1989          0.626          417.4       2898.795         8026.0          2.639          0.355          1.000          0.931          1.000          1.000          1.000
     04/12/1989            338           1989          0.640          426.6       2898.967         8044.4          2.403          0.361          1.000          0.936          1.000          1.000          1.000
     05/12/1989            339           1989          0.647          431.3       2894.029         8051.8          0.992          0.364          1.000          0.945          1.000          1.000          1.000
     06/12/1989            340           1989          0.665          443.3       2897.070         8077.5          2.585          0.372          1.000          0.966          1.000          1.000          1.000
     07/12/1989            341           1989          0.684          455.8       2901.239         8104.8          2.812          0.380          1.000          0.934          1.000          1.000          1.000
     08/12/1989            342           1989          0.703          468.6       2905.905         8133.2          2.627          0.389          1.000          0.933          1.000          1.000          1.000
     09/12/1989            343           1989          0.720          480.2       2909.370         8159.1          2.670          0.396          1.000          0.933          1.000          1.000          1.000
     10/12/1989            344           1989          0.742          494.5       2915.814         8191.7          3.138          0.405          1.000          0.939          1.000          1.000          1.000
     11/12/1989            345           1989          0.765          509.8       2923.626         8227.2          3.784          0.414          1.000          0.929          1.000          1.000          1.000
     12/12/1989            346           1989          0.787          524.5       2931.153         8261.6          3.735          0.423          1.000          0.918          1.000          1.000          1.000
     13/12/1989            347           1989          0.808          538.7       2938.267         8295.0          3.479          0.432          1.000          0.910          1.000          1.000          1.000
     14/12/1989            348           1989          0.820          546.7       2938.446         8313.3          1.701          0.437          1.000          0.907          1.000          1.000          1.000
     15/12/1989            349           1989          0.834          555.8       2939.822         8334.7          1.867          0.442          1.000          0.926          1.000          1.000          1.000
     16/12/1989            350           1989          0.851          567.5       2944.142         8362.5          1.988          0.449          1.000          0.923          1.000          1.000          1.000
     17/12/1989            351           1989          0.872          581.1       2950.880         8395.5          2.404          0.457          1.000          0.917          1.000          1.000          1.000
     18/12/1989            352           1989          0.895          596.9       2960.476         8434.3          3.038          0.466          1.000          0.906          1.000          1.000          1.000
     19/12/1989            353           1989          0.920          613.3       2971.322         8475.1          3.450          0.475          1.000          0.886          1.000          1.000          1.000
     20/12/1989            354           1989          0.945          630.1       2983.098         8517.0          4.110          0.484          1.000          0.864          1.000          1.000          1.000
     21/12/1989            355           1989          0.971          647.1       2995.673         8559.9          4.632          0.493          1.000          0.844          1.000          1.000          1.000
     22/12/1989            356           1989          0.992          661.2       3005.142         8595.9          3.865          0.501          1.000          0.829          1.000          1.000          1.000
     23/12/1989            357           1989          1.010          673.0       3012.028         8626.7          3.189          0.507          1.000          0.826          1.000          1.000          1.000
     24/12/1989            358           1989          1.029          686.2       3020.926         8661.1          3.130          0.514          1.000          0.813          1.000          1.000          1.000
     25/12/1989            359           1989          1.045          696.9       3026.867         8689.4          2.470          0.519          1.000          0.805          1.000          1.000          1.000
     26/12/1989            360           1989          1.066          710.9       3037.207         8726.4          3.718          0.526          1.000          0.801          1.000          1.000          1.000
     27/12/1989            361           1989          1.090          726.7       3049.960         8768.1          4.093          0.534          1.000          0.794          1.000          1.000          1.000
     28/12/1989            362           1989          1.114          742.5       3062.947         8810.1          3.818          0.541          1.000          0.789          1.000          1.000          1.000
     29/12/1989            363           1989          1.138          758.7       3076.681         8853.5          3.960          0.549          1.000          0.784          1.000          1.000          1.000
     30/12/1989            364           1989          1.162          774.7       3090.526         8897.1          3.896          0.557          1.000          0.778          1.000          1.000          1.000
     31/12/1989            365           1989          1.187          791.3       3105.133         8942.1          4.186          0.564          1.000          0.774          1.000          1.000          1.000
