"Change in Total Rainfall (mm) , in AUSTRALIA for the year 2030, May"
"Model: MUIB/KMA ECHO-G. Emission Scenario: SRES marker scenario B1, Climate Sensitivity: low"
"Created on 2/14/2008 1:41:10 PM using OzClim OzClimWebService Date: 2007-10-19 14:21:20 +1000 (Fri, 19 Oct 2007) Revision: 865 "
"www.csiro.au/ozclim"
"latitude","longitude","value"
    -31.75,    148.75, 1.7
    -31.75,       149, 1.6
    -31.75,    149.25, 1.5
    -31.75,     149.5, 1.5
    -31.75,    149.75, 1.4
    -31.75,       150, 1.3
    -31.75,    150.25, 1.4
    -31.75,     150.5, 1.3
    -31.75,    150.75, 1.3
    -31.75,       151, 1.8
    -31.75,    151.25, 2.2
    -31.75,     151.5, 2.4
    -31.75,    151.75, 3.2
    -31.75,       152, 3.0
    -31.75,    152.25, 3.3
    -31.75,     152.5, 3.7
    -31.75,    152.75, 4.4
    -31.75,       153,-9999.0
    -31.75,    153.25,-9999.0
    -31.75,     153.5,-9999.0
    -31.75,    153.75,-9999.0
    -31.75,       154,-9999.0
       -32,       112,-9999.0
       -32,    112.25,-9999.0
       -32,     112.5,-9999.0
       -32,    112.75,-9999.0
       -32,       113,-9999.0
       -32,    113.25,-9999.0
       -32,     113.5,-9999.0
       -32,    113.75,-9999.0
       -32,       114,-9999.0
       -32,    114.25,-9999.0
       -32,     114.5,-9999.0
       -32,    114.75,-9999.0
       -32,       115,-9999.0
       -32,    115.25,-9999.0
       -32,     115.5,-5.1
       -32,    115.75,-5.1
       -32,       116,-5.9
       -32,    116.25,-5.2
       -32,     116.5,-3.5
       -32,    116.75,-2.4
       -32,       117,-2.0
       -32,    117.25,-1.9
       -32,     117.5,-1.6
       -32,    117.75,-1.5
       -32,       118,-1.5
       -32,    118.25,-1.3
       -32,     118.5,-1.3
       -32,    118.75,-1.2
       -32,       119,-1.2
       -32,    119.25,-1.0
       -32,     119.5,-0.9
       -32,    119.75,-0.8
       -32,       120,-0.7
       -32,    120.25,-0.6
       -32,     120.5,-0.5
       -32,    120.75,-0.5
       -32,       121,-0.5
       -32,    121.25,-0.4
       -32,     121.5,-0.4
       -32,    121.75,-0.3
       -32,       122,-0.2
       -32,    122.25,-0.2
       -32,     122.5,-0.1
       -32,    122.75,-0.1
       -32,       123, 0.0
       -32,    123.25, 0.1
       -32,     123.5, 0.1
       -32,    123.75, 0.2
       -32,       124, 0.2
       -32,    124.25, 0.2
       -32,     124.5, 0.3
       -32,    124.75, 0.3
       -32,       125, 0.3
       -32,    125.25, 0.4
       -32,     125.5, 0.4
       -32,    125.75, 0.4
       -32,       126, 0.5
       -32,    126.25, 0.5
       -32,     126.5, 0.6
       -32,    126.75, 0.6
       -32,       127, 0.6
       -32,    127.25, 0.6
       -32,     127.5, 0.6
       -32,    127.75, 0.6
       -32,       128, 0.6
       -32,    128.25, 0.5
       -32,     128.5,-9999.0
       -32,    128.75,-9999.0
       -32,       129,-9999.0
       -32,    129.25,-9999.0
       -32,     129.5,-9999.0
       -32,    129.75,-9999.0
       -32,       130,-9999.0
       -32,    130.25,-9999.0
       -32,     130.5,-9999.0
       -32,    130.75,-9999.0
       -32,       131,-9999.0
       -32,    131.25,-9999.0
       -32,     131.5,-9999.0
       -32,    131.75,-9999.0
       -32,       132,-9999.0
       -32,    132.25, 0.4
       -32,     132.5,-9999.0
       -32,    132.75,-9999.0
       -32,       133, 0.7
       -32,    133.25, 0.7
       -32,     133.5, 0.8
       -32,    133.75, 0.8
       -32,       134, 0.9
       -32,    134.25, 0.9
       -32,     134.5, 1.0
       -32,    134.75, 0.9
       -32,       135, 0.9
       -32,    135.25, 0.9
       -32,     135.5, 1.0
       -32,    135.75, 1.0
       -32,       136, 0.7
       -32,    136.25, 0.9
       -32,     136.5, 0.9
       -32,    136.75, 0.8
       -32,       137, 0.9
       -32,    137.25, 1.0
       -32,     137.5, 1.1
       -32,    137.75, 1.1
       -32,       138, 2.5
       -32,    138.25, 1.2
       -32,     138.5, 1.4
       -32,    138.75, 1.1
       -32,       139, 0.9
       -32,    139.25, 1.0
       -32,     139.5, 1.0
       -32,    139.75, 1.1
       -32,       140, 1.2
       -32,    140.25, 1.1
       -32,     140.5, 0.9
       -32,    140.75, 0.8
       -32,       141, 1.0
       -32,    141.25, 0.9
       -32,     141.5, 0.9
       -32,    141.75, 0.9
       -32,       142, 0.9
       -32,    142.25, 1.0
       -32,     142.5, 1.0
       -32,    142.75, 1.0
       -32,       143, 1.0
       -32,    143.25, 1.0
       -32,     143.5, 1.0
       -32,    143.75, 1.1
       -32,       144, 1.2
       -32,    144.25, 1.2
       -32,     144.5, 1.2
       -32,    144.75, 1.3
       -32,       145, 1.3
       -32,    145.25, 1.2
       -32,     145.5, 1.2
       -32,    145.75, 1.2
       -32,       146, 1.2
       -32,    146.25, 1.3
       -32,     146.5, 1.3
       -32,    146.75, 1.4
       -32,       147, 1.5
       -32,    147.25, 1.5
       -32,     147.5, 1.6
       -32,    147.75, 1.5
       -32,       148, 1.5
       -32,    148.25, 1.6
       -32,     148.5, 1.6
       -32,    148.75, 1.5
       -32,       149, 1.5
       -32,    149.25, 1.5
       -32,     149.5, 1.5
       -32,    149.75, 1.4
       -32,       150, 1.4
       -32,    150.25, 1.6
       -32,     150.5, 1.5
       -32,    150.75, 1.7
       -32,       151, 1.4
       -32,    151.25, 1.4
       -32,     151.5, 2.6
       -32,    151.75, 2.6
       -32,       152, 3.4
       -32,    152.25, 3.9
       -32,     152.5, 4.3
       -32,    152.75,-9999.0
       -32,       153,-9999.0
       -32,    153.25,-9999.0
       -32,     153.5,-9999.0
       -32,    153.75,-9999.0
       -32,       154,-9999.0
    -32.25,       112,-9999.0
    -32.25,    112.25,-9999.0
    -32.25,     112.5,-9999.0
    -32.25,    112.75,-9999.0
    -32.25,       113,-9999.0
    -32.25,    113.25,-9999.0
    -32.25,     113.5,-9999.0
    -32.25,    113.75,-9999.0
    -32.25,       114,-9999.0
    -32.25,    114.25,-9999.0
    -32.25,     114.5,-9999.0
    -32.25,    114.75,-9999.0
    -32.25,       115,-9999.0
    -32.25,    115.25,-9999.0
    -32.25,     115.5,-9999.0
    -32.25,    115.75,-5.5
    -32.25,       116,-6.7
    -32.25,    116.25,-5.2
    -32.25,     116.5,-3.2
    -32.25,    116.75,-2.2
    -32.25,       117,-2.2
    -32.25,    117.25,-2.0
    -32.25,     117.5,-1.8
    -32.25,    117.75,-1.6
    -32.25,       118,-1.5
    -32.25,    118.25,-1.4
    -32.25,     118.5,-1.3
    -32.25,    118.75,-1.3
    -32.25,       119,-1.3
    -32.25,    119.25,-1.2
    -32.25,     119.5,-1.0
    -32.25,    119.75,-0.9
    -32.25,       120,-0.8
    -32.25,    120.25,-0.7
    -32.25,     120.5,-0.7
    -32.25,    120.75,-0.6
    -32.25,       121,-0.5
    -32.25,    121.25,-0.5
    -32.25,     121.5,-0.5
    -32.25,    121.75,-0.4
    -32.25,       122,-0.4
    -32.25,    122.25,-0.3
    -32.25,     122.5,-0.2
    -32.25,    122.75,-0.2
    -32.25,       123,-0.1
    -32.25,    123.25,-0.1
    -32.25,     123.5, 0.0
    -32.25,    123.75, 0.1
    -32.25,       124, 0.1
    -32.25,    124.25, 0.1
    -32.25,     124.5, 0.2
    -32.25,    124.75, 0.2
    -32.25,       125, 0.2
    -32.25,    125.25, 0.2
    -32.25,     125.5, 0.3
    -32.25,    125.75, 0.3
    -32.25,       126, 0.4
    -32.25,    126.25,-9999.0
    -32.25,     126.5, 0.5
    -32.25,    126.75, 0.5
    -32.25,       127, 0.5
    -32.25,    127.25, 0.5
    -32.25,     127.5,-9999.0
    -32.25,    127.75,-9999.0
    -32.25,       128,-9999.0
    -32.25,    128.25,-9999.0
    -32.25,     128.5,-9999.0
    -32.25,    128.75,-9999.0
    -32.25,       129,-9999.0
    -32.25,    129.25,-9999.0
    -32.25,     129.5,-9999.0
    -32.25,    129.75,-9999.0
    -32.25,       130,-9999.0
    -32.25,    130.25,-9999.0
    -32.25,     130.5,-9999.0
    -32.25,    130.75,-9999.0
    -32.25,       131,-9999.0
    -32.25,    131.25,-9999.0
    -32.25,     131.5,-9999.0
    -32.25,    131.75,-9999.0
    -32.25,       132,-9999.0
    -32.25,    132.25,-9999.0
    -32.25,     132.5,-9999.0
    -32.25,    132.75,-9999.0
    -32.25,       133,-9999.0
    -32.25,    133.25,-9999.0
    -32.25,     133.5,-9999.0
    -32.25,    133.75,-9999.0
    -32.25,       134, 0.9
    -32.25,    134.25, 1.0
    -32.25,     134.5, 1.0
    -32.25,    134.75, 1.0
    -32.25,       135, 1.0
    -32.25,    135.25, 0.9
    -32.25,     135.5, 0.8
    -32.25,    135.75, 0.9
    -32.25,       136, 0.9
    -32.25,    136.25, 0.8
    -32.25,     136.5, 0.9
    -32.25,    136.75, 0.8
    -32.25,       137, 0.9
    -32.25,    137.25, 0.8
    -32.25,     137.5, 1.0
    -32.25,    137.75, 1.1
    -32.25,       138, 1.7
    -32.25,    138.25, 1.4
    -32.25,     138.5, 1.4
    -32.25,    138.75, 1.2
    -32.25,       139, 1.0
    -32.25,    139.25, 1.0
    -32.25,     139.5, 0.8
    -32.25,    139.75, 0.8
    -32.25,       140, 0.9
    -32.25,    140.25, 0.9
    -32.25,     140.5, 0.8
    -32.25,    140.75, 0.8
    -32.25,       141, 0.8
    -32.25,    141.25, 0.8
    -32.25,     141.5, 0.8
    -32.25,    141.75, 0.8
    -32.25,       142, 0.9
    -32.25,    142.25, 0.9
    -32.25,     142.5, 0.9
    -32.25,    142.75, 0.9
    -32.25,       143, 0.9
    -32.25,    143.25, 0.9
    -32.25,     143.5, 1.0
    -32.25,    143.75, 1.1
    -32.25,       144, 1.1
    -32.25,    144.25, 1.2
    -32.25,     144.5, 1.2
    -32.25,    144.75, 1.2
    -32.25,       145, 1.2
    -32.25,    145.25, 1.2
    -32.25,     145.5, 1.2
    -32.25,    145.75, 1.1
    -32.25,       146, 1.1
    -32.25,    146.25, 1.2
    -32.25,     146.5, 1.3
    -32.25,    146.75, 1.2
    -32.25,       147, 1.3
    -32.25,    147.25, 1.3
    -32.25,     147.5, 1.3
    -32.25,    147.75, 1.4
    -32.25,       148, 1.4
    -32.25,    148.25, 1.4
    -32.25,     148.5, 1.5
    -32.25,    148.75, 1.4
    -32.25,       149, 1.4
    -32.25,    149.25, 1.3
    -32.25,     149.5, 1.6
    -32.25,    149.75, 1.5
    -32.25,       150, 1.4
    -32.25,    150.25, 1.8
    -32.25,     150.5, 1.9
    -32.25,    150.75, 1.6
    -32.25,       151, 1.6
    -32.25,    151.25, 1.6
    -32.25,     151.5, 2.2
    -32.25,    151.75, 3.1
    -32.25,       152, 4.0
    -32.25,    152.25, 4.8
    -32.25,     152.5, 5.0
    -32.25,    152.75,-9999.0
    -32.25,       153,-9999.0
    -32.25,    153.25,-9999.0
    -32.25,     153.5,-9999.0
    -32.25,    153.75,-9999.0
    -32.25,       154,-9999.0
     -32.5,       112,-9999.0
     -32.5,    112.25,-9999.0
     -32.5,     112.5,-9999.0
     -32.5,    112.75,-9999.0
     -32.5,       113,-9999.0
     -32.5,    113.25,-9999.0
     -32.5,     113.5,-9999.0
     -32.5,    113.75,-9999.0
     -32.5,       114,-9999.0
     -32.5,    114.25,-9999.0
     -32.5,     114.5,-9999.0
     -32.5,    114.75,-9999.0
     -32.5,       115,-9999.0
     -32.5,    115.25,-9999.0
     -32.5,     115.5,-9999.0
     -32.5,    115.75,-5.7
     -32.5,       116,-6.5
     -32.5,    116.25,-4.9
     -32.5,     116.5,-3.7
     -32.5,    116.75,-2.9
     -32.5,       117,-2.4
     -32.5,    117.25,-2.1
     -32.5,     117.5,-1.8
     -32.5,    117.75,-1.7
     -32.5,       118,-1.6
     -32.5,    118.25,-1.6
     -32.5,     118.5,-1.4
     -32.5,    118.75,-1.5
     -32.5,       119,-1.3
     -32.5,    119.25,-1.2
     -32.5,     119.5,-1.1
     -32.5,    119.75,-0.9
     -32.5,       120,-0.9
     -32.5,    120.25,-0.8
     -32.5,     120.5,-0.8
     -32.5,    120.75,-0.7
     -32.5,       121,-0.7
     -32.5,    121.25,-0.6
     -32.5,     121.5,-0.6
     -32.5,    121.75,-0.6
     -32.5,       122,-0.5
     -32.5,    122.25,-0.4
     -32.5,     122.5,-0.4
     -32.5,    122.75,-0.3
     -32.5,       123,-0.2
     -32.5,    123.25,-0.2
     -32.5,     123.5,-0.1
     -32.5,    123.75,-0.1
     -32.5,       124, 0.0
     -32.5,    124.25, 0.0
     -32.5,     124.5, 0.0
     -32.5,    124.75, 0.1
     -32.5,       125, 0.1
     -32.5,    125.25, 0.1
     -32.5,     125.5, 0.2
     -32.5,    125.75,-9999.0
     -32.5,       126,-9999.0
     -32.5,    126.25,-9999.0
     -32.5,     126.5,-9999.0
     -32.5,    126.75,-9999.0
     -32.5,       127,-9999.0
     -32.5,    127.25,-9999.0
     -32.5,     127.5,-9999.0
     -32.5,    127.75,-9999.0
     -32.5,       128,-9999.0
     -32.5,    128.25,-9999.0
     -32.5,     128.5,-9999.0
     -32.5,    128.75,-9999.0
     -32.5,       129,-9999.0
     -32.5,    129.25,-9999.0
     -32.5,     129.5,-9999.0
     -32.5,    129.75,-9999.0
     -32.5,       130,-9999.0
     -32.5,    130.25,-9999.0
     -32.5,     130.5,-9999.0
     -32.5,    130.75,-9999.0
     -32.5,       131,-9999.0
     -32.5,    131.25,-9999.0
     -32.5,     131.5,-9999.0
     -32.5,    131.75,-9999.0
     -32.5,       132,-9999.0
     -32.5,    132.25,-9999.0
     -32.5,     132.5,-9999.0
     -32.5,    132.75,-9999.0
     -32.5,       133,-9999.0
     -32.5,    133.25,-9999.0
     -32.5,     133.5,-9999.0
     -32.5,    133.75,-9999.0
     -32.5,       134,-9999.0
     -32.5,    134.25, 0.9
     -32.5,     134.5, 1.0
     -32.5,    134.75, 1.0
     -32.5,       135, 0.9
     -32.5,    135.25, 0.9
     -32.5,     135.5, 0.9
     -32.5,    135.75, 0.9
     -32.5,       136, 0.9
     -32.5,    136.25, 0.9
     -32.5,     136.5, 0.8
     -32.5,    136.75, 0.8
     -32.5,       137, 0.9
     -32.5,    137.25, 0.8
     -32.5,     137.5, 0.8
     -32.5,    137.75, 1.0
     -32.5,       138, 1.2
     -32.5,    138.25, 1.8
     -32.5,     138.5, 1.5
     -32.5,    138.75, 1.2
     -32.5,       139, 1.1
     -32.5,    139.25, 1.0
     -32.5,     139.5, 0.8
     -32.5,    139.75, 0.7
     -32.5,       140, 0.7
     -32.5,    140.25, 0.8
     -32.5,     140.5, 0.8
     -32.5,    140.75, 0.8
     -32.5,       141, 0.7
     -32.5,    141.25, 0.7
     -32.5,     141.5, 0.7
     -32.5,    141.75, 0.8
     -32.5,       142, 0.8
     -32.5,    142.25, 0.8
     -32.5,     142.5, 0.8
     -32.5,    142.75, 0.8
     -32.5,       143, 0.8
     -32.5,    143.25, 0.9
     -32.5,     143.5, 0.9
     -32.5,    143.75, 1.0
     -32.5,       144, 1.0
     -32.5,    144.25, 1.1
     -32.5,     144.5, 1.1
     -32.5,    144.75, 1.1
     -32.5,       145, 1.1
     -32.5,    145.25, 1.1
     -32.5,     145.5, 1.1
     -32.5,    145.75, 1.0
     -32.5,       146, 1.0
     -32.5,    146.25, 1.1
     -32.5,     146.5, 1.0
     -32.5,    146.75, 1.0
     -32.5,       147, 1.1
     -32.5,    147.25, 1.1
     -32.5,     147.5, 1.1
     -32.5,    147.75, 1.3
     -32.5,       148, 1.4
     -32.5,    148.25, 1.4
     -32.5,     148.5, 1.6
     -32.5,    148.75, 1.5
     -32.5,       149, 1.4
     -32.5,    149.25, 1.3
     -32.5,     149.5, 1.5
     -32.5,    149.75, 1.5
     -32.5,       150, 1.2
     -32.5,    150.25, 1.3
     -32.5,     150.5, 1.8
     -32.5,    150.75, 1.6
     -32.5,       151, 1.9
     -32.5,    151.25, 2.2
     -32.5,     151.5, 2.8
     -32.5,    151.75, 3.7
     -32.5,       152, 4.5
     -32.5,    152.25, 5.1
     -32.5,     152.5,-9999.0
     -32.5,    152.75,-9999.0
     -32.5,       153,-9999.0
     -32.5,    153.25,-9999.0
     -32.5,     153.5,-9999.0
     -32.5,    153.75,-9999.0
     -32.5,       154,-9999.0
    -32.75,       112,-9999.0
    -32.75,    112.25,-9999.0
    -32.75,     112.5,-9999.0
    -32.75,    112.75,-9999.0
    -32.75,       113,-9999.0
    -32.75,    113.25,-9999.0
    -32.75,     113.5,-9999.0
    -32.75,    113.75,-9999.0
    -32.75,       114,-9999.0
    -32.75,    114.25,-9999.0
    -32.75,     114.5,-9999.0
    -32.75,    114.75,-9999.0
    -32.75,       115,-9999.0
    -32.75,    115.25,-9999.0
    -32.75,     115.5,-9999.0
    -32.75,    115.75,-5.8
    -32.75,       116,-6.3
    -32.75,    116.25,-5.0
    -32.75,     116.5,-3.9
    -32.75,    116.75,-2.8
    -32.75,       117,-2.4
    -32.75,    117.25,-2.1
    -32.75,     117.5,-1.8
    -32.75,    117.75,-1.8
    -32.75,       118,-1.7
    -32.75,    118.25,-1.7
    -32.75,     118.5,-1.5
    -32.75,    118.75,-1.5
    -32.75,       119,-1.4
    -32.75,    119.25,-1.3
    -32.75,     119.5,-1.2
    -32.75,    119.75,-1.1
    -32.75,       120,-1.1
    -32.75,    120.25,-1.1
    -32.75,     120.5,-1.0
    -32.75,    120.75,-0.9
    -32.75,       121,-0.8
    -32.75,    121.25,-0.8
    -32.75,     121.5,-0.8
    -32.75,    121.75,-0.8
    -32.75,       122,-0.7
    -32.75,    122.25,-0.6
    -32.75,     122.5,-0.5
    -32.75,    122.75,-0.5
    -32.75,       123,-0.4
    -32.75,    123.25,-0.3
    -32.75,     123.5,-0.3
    -32.75,    123.75,-0.2
    -32.75,       124,-0.2
    -32.75,    124.25,-0.2
    -32.75,     124.5,-0.1
    -32.75,    124.75,-0.1
    -32.75,       125,-0.1
    -32.75,    125.25,-9999.0
    -32.75,     125.5,-9999.0
    -32.75,    125.75,-9999.0
    -32.75,       126,-9999.0
    -32.75,    126.25,-9999.0
    -32.75,     126.5,-9999.0
    -32.75,    126.75,-9999.0
    -32.75,       127,-9999.0
    -32.75,    127.25,-9999.0
    -32.75,     127.5,-9999.0
    -32.75,    127.75,-9999.0
    -32.75,       128,-9999.0
    -32.75,    128.25,-9999.0
    -32.75,     128.5,-9999.0
    -32.75,    128.75,-9999.0
    -32.75,       129,-9999.0
    -32.75,    129.25,-9999.0
    -32.75,     129.5,-9999.0
    -32.75,    129.75,-9999.0
    -32.75,       130,-9999.0
    -32.75,    130.25,-9999.0
    -32.75,     130.5,-9999.0
    -32.75,    130.75,-9999.0
    -32.75,       131,-9999.0
    -32.75,    131.25,-9999.0
    -32.75,     131.5,-9999.0
    -32.75,    131.75,-9999.0
    -32.75,       132,-9999.0
    -32.75,    132.25,-9999.0
    -32.75,     132.5,-9999.0
    -32.75,    132.75,-9999.0
    -32.75,       133,-9999.0
    -32.75,    133.25,-9999.0
    -32.75,     133.5,-9999.0
    -32.75,    133.75,-9999.0
    -32.75,       134,-9999.0
    -32.75,    134.25, 0.8
    -32.75,     134.5, 0.9
    -32.75,    134.75, 0.9
    -32.75,       135, 0.9
    -32.75,    135.25, 0.9
    -32.75,     135.5, 0.8
    -32.75,    135.75, 0.8
    -32.75,       136, 0.9
    -32.75,    136.25, 0.9
    -32.75,     136.5, 1.0
    -32.75,    136.75, 0.9
    -32.75,       137, 0.8
    -32.75,    137.25, 0.8
    -32.75,     137.5, 0.8
    -32.75,    137.75, 0.9
    -32.75,       138, 1.0
    -32.75,    138.25, 1.5
    -32.75,     138.5, 1.4
    -32.75,    138.75, 1.4
    -32.75,       139, 0.9
    -32.75,    139.25, 0.6
    -32.75,     139.5, 0.6
    -32.75,    139.75, 0.6
    -32.75,       140, 0.6
    -32.75,    140.25, 0.7
    -32.75,     140.5, 0.7
    -32.75,    140.75, 0.7
    -32.75,       141, 0.7
    -32.75,    141.25, 0.6
    -32.75,     141.5, 0.7
    -32.75,    141.75, 0.8
    -32.75,       142, 0.8
    -32.75,    142.25, 0.8
    -32.75,     142.5, 0.8
    -32.75,    142.75, 0.8
    -32.75,       143, 0.8
    -32.75,    143.25, 0.8
    -32.75,     143.5, 0.9
    -32.75,    143.75, 0.9
    -32.75,       144, 0.9
    -32.75,    144.25, 1.0
    -32.75,     144.5, 1.0
    -32.75,    144.75, 1.1
    -32.75,       145, 1.1
    -32.75,    145.25, 1.1
    -32.75,     145.5, 1.0
    -32.75,    145.75, 1.0
    -32.75,       146, 1.0
    -32.75,    146.25, 1.0
    -32.75,     146.5, 1.0
    -32.75,    146.75, 1.0
